fieldType,Product Name,Brand,description,productImageUrl,Category,Sub Category,Prod Code,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,Unit Value,Sale Price,Base Price,GST Rate,GST Amount,Filter 1,Filter 1 Type,Filter 1 Value,additionalInfoTitle1,Filter 2,Filter 2 Type,Filter 2 Value,Filter 3,Filter 3 Type,Filter 3 Value
Product,Century Ply Look Book Laminate Berger Walnut 93415 NH,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/93415-NH_N.jpg,Wooden Material,Laminate,BERGER WALNUT 93415 NH 1,LMNTTXTBEWUT93415NH1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Cordia Zericote 689 NH,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/689-NH_N.jpg,Wooden Material,Laminate,CORDIA ZERICOTE 689 NH 1,LMNTTXTCOZTE689NH1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Ermanno Walnut 424 N,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/424-N_N.jpg,Wooden Material,Laminate,ERMANNO WALNUT 424 N,LMNTTXTERWUT424N,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Sapeli 541 N,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/541-N_N.jpg,Wooden Material,Laminate,SAPELI 541 N,LMNTTXTSASLI541N,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Frosty White 111 N,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/111-N_N.jpg,Wooden Material,Laminate,FROSTY WHITE 111 N,LMNTTXTFRWTE111N,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Nicewood 712 N,Century Ply,https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/712-N_N.jpg,,Wooden Material,Laminate,NICEWOOD 712 N,LMNTTXTNINOD712N,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Quite Wood 686 N,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/686-N_N.jpg,Wooden Material,Laminate,QUITE WOOD 686 N 1,LMNTTXTQUWOD686N1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Leping Walnut 4527 N,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/4527-N_N.jpg,Wooden Material,Laminate,LEPING WALNUT 4527 N,LMNTTXTLEWUT4527N,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Deco Walnut Dark Brown 3418 Wk,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/3418-WK-New.jpg,Wooden Material,Laminate,DECO WALNUT DARK BROWN 3418 WK 1,LMNTTXTDEWWN3418WK1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Samoa Teak 456 Wk,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/456-WK_N.jpg,Wooden Material,Laminate,SAMOA TEAK 456 WK,LMNTTXTSATAK456WK,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Sagrada Marble 3852 SL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/productImage/3852-SI_N.jpg,Wooden Material,Laminate,SAGRADA MARBLE 3852 SL 1,LMNTTXTSAMLE3852SL1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Gothic Marble 3853 SL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/3853-SL_N.jpg,Wooden Material,Laminate,GOTHIC MARBLE 3853 Sl,LMNTTXTGOMLE3853SL,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Bark Stone 3836 SL,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/3836-SL_N.jpg,Wooden Material,Laminate,BARK STONE 3836 SL,LMNTTXTBASNE3836SL,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Sapeli 541 WK,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/541-WK_N.jpg,Wooden Material,Laminate,SAPELI 541 WK,LMNTTXTSASLI541WK,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Frosty White 111 WK,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/111-WK_N.jpg,Wooden Material,Laminate,FROSTY WHITE 111 WK,LMNTTXTFRWTE111WK,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Twist Weave 4858 TS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/4858-TS_N.jpg,Wooden Material,Laminate,TWIST WEAVE 4858 TS,LMNTTXTTWWVE4858TS,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Elite Weave 4856 TS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/4856-TS_N.jpg,Wooden Material,Laminate,ELITE WEAVE 4856 TS 1,LMNTTXTELWVE4856TS1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Neo Textile 973 TS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/973-TS_N.jpg,Wooden Material,Laminate,NEO TEXTILE 973 TS 1,LMNTTXTNETLE973TS1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Frosty White 111 TS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/111-TS_N.jpg,Wooden Material,Laminate,FROSTY WHITE 111 TS 1,LMNTTXTFRWTE111TS1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Magic Beans 859 TS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/859-TS_N.jpg,Wooden Material,Laminate,MAGIC BEANS 859 TS 1,LMNTTXTMABNS859TS1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Ancient Weave 4857 TS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/4857-TS_N.jpg,Wooden Material,Laminate,ANCIENT WEAVE 4857 TS 1,LMNTTXTANWVE4857TS1,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Brilliant Weave 4854 LN,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/4854-LN.jpg,Wooden Material,Laminate,BRILLIANT WEAVE 4854 LN,LMNTTXTBRWVE4854LN,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Genial Weave 4855 LN,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/4855-LN-New.jpg,Wooden Material,Laminate,GENIAL WEAVE 4855 LN 2,LMNTTXTGEWVE4855LN2,,2514.88,,TRUE,PERCENT,15,InStock,,Sheet,1705,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Copper Shimmer 963 TS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/963-TS_N.jpg,Wooden Material,Laminate,COPPER SHIMMER 963 TS,LMNTTXTCOSER963TS,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Cream Shimmer 961 TS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/961-TS_N.jpg,Wooden Material,Laminate,CREAM SHIMMER 961 TS,LMNTTXTCRSER961TS,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Golden Shimmer 962 TS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/962-TS_N.jpg,Wooden Material,Laminate,GOLDEN SHIMMER 962 TS,LMNTTXTGOSER962TS,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
Product,Century Ply Look Book Laminate Grey Shimmer 964 TS,Century Ply,"Century Ply Laminates are a premium laminate designed to elevate your interiors with its exquisite finish. This laminate boasts an impressive 0.8 mm thickness, making it incredibly durable and resistant to cracking. Its uniform thickness ensures a smooth and seamless surface, while its stain and steam resistance.",https://www.centuryply.com/centurylaminates/designlibrary/image/content_data/964-TS_N.jpg,Wooden Material,Laminate,GREY SHIMMER 964 TS,LMNTTXTGRSER964TS,,2264.13,,TRUE,PERCENT,15,InStock,,Sheet,1535,,,,Thickness,DROP_DOWN,1mm,,Finish,DROP_DOWN,Textures,,DROP_DOWN,
